Dataset,Porosity,Permeability,Q1_Local_Thickness,Mean_Local_Thickness,Max_Local_Thickness
Spherical_Pores,0.5038784722222223,5308.88623046875,6.851333642654918,9.268555462077158,13.513086916487314
Spherical_Pores,0.5126070601851852,3036.159423828125,6.851333642654918,9.183878920748056,13.513086916487314
Spherical_Pores,0.5126070601851852,3036.159423828125,6.851333642654918,9.183878920748056,13.513086916487314
Spherical_Pores,0.5126070601851852,3036.159423828125,6.851333642654918,9.183878920748056,13.513086916487314
Spherical_Pores,0.5126070601851852,3036.15966796875,6.851333642654918,9.183878920748056,13.513086916487314
Spherical_Pores,0.5241990740740741,4866.626953125,6.840722324373577,9.314403056214736,13.484778931738408
Spherical_Pores,0.5241990740740741,4866.626953125,6.840722324373577,9.314403056214738,13.484778931738408
Spherical_Pores,0.5241990740740741,4866.626953125,6.840722324373577,9.314403056214738,13.484778931738408
Spherical_Pores,0.5241990740740741,4866.626953125,6.840722324373577,9.314403056214738,13.484778931738408
Spherical_Pores,0.48474826388888886,2786.12646484375,6.851333642654918,9.27990560127395,13.513086916487314
Spherical_Pores,0.48474826388888886,2786.12646484375,6.851333642654918,9.279905601273944,13.513086916487314
Spherical_Pores,0.48474826388888886,2786.12646484375,6.851333642654918,9.279905601273947,13.513086916487314
Spherical_Pores,0.48474826388888886,2786.12646484375,6.851333642654918,9.279905601273947,13.513086916487314
Spherical_Pores,0.503193287037037,1801.8541259765625,6.840722324373577,9.20708391712363,13.484778931738408
Spherical_Pores,0.503193287037037,1801.8541259765625,6.840722324373577,9.207083917123633,13.484778931738408
Spherical_Pores,0.503193287037037,1801.8541259765625,6.840722324373577,9.207083917123628,13.484778931738408
Spherical_Pores,0.503193287037037,1801.8541259765625,6.840722324373577,9.207083917123631,13.484778931738408
Spherical_Pores,0.5422210648148148,6217.78515625,6.861913391182514,9.475241485172258,15.16574876705335
Spherical_Pores,0.5422210648148148,6217.78369140625,6.861913391182514,9.475241485172258,15.16574876705335
Spherical_Pores,0.5422210648148148,6217.78515625,6.861913391182514,9.475241485172257,15.16574876705335
Spherical_Pores,0.5422210648148148,6217.78515625,6.861913391182514,9.475241485172253,15.16574876705335
Spherical_Pores,0.5086817129629629,4664.23291015625,6.840722324373577,9.158120558531959,13.484778931738408
Spherical_Pores,0.5086817129629629,4664.23291015625,6.840722324373577,9.158120558531952,13.484778931738408
Spherical_Pores,0.5086817129629629,4664.23291015625,6.840722324373577,9.158120558531952,13.484778931738408
Spherical_Pores,0.5086817129629629,4664.23291015625,6.840722324373577,9.158120558531957,13.484778931738408
Spherical_Pores,0.5130590277777778,3059.709716796875,6.840722324373577,9.089610869836207,13.484778931738408
Spherical_Pores,0.5130590277777778,3059.709716796875,6.840722324373577,9.089610869836205,13.484778931738408
Spherical_Pores,0.5130590277777778,3059.709716796875,6.840722324373577,9.089610869836205,13.484778931738408
Spherical_Pores,0.5130590277777778,3059.709716796875,6.840722324373577,9.089610869836205,13.484778931738408
Spherical_Pores,0.5050891203703703,3413.75048828125,6.840722324373577,9.098202421804306,13.484778931738408
Spherical_Pores,0.5050891203703703,3413.75048828125,6.840722324373577,9.09820242180431,13.484778931738408
Spherical_Pores,0.5050891203703703,3413.75048828125,6.840722324373577,9.098202421804311,13.484778931738408
Spherical_Pores,0.5050891203703703,3413.75048828125,6.840722324373577,9.098202421804308,13.484778931738408
Spherical_Pores,0.553791087962963,6870.33056640625,6.840722324373577,9.634800381196534,13.484778931738408
Spherical_Pores,0.553791087962963,6870.33056640625,6.840722324373577,9.634800381196538,13.484778931738408
Spherical_Pores,0.553791087962963,6870.33056640625,6.840722324373577,9.63480038119653,13.484778931738408
Spherical_Pores,0.553791087962963,6870.33056640625,6.840722324373577,9.634800381196532,13.484778931738408
Spherical_Pores,0.5049293981481482,5616.10107421875,7.781058421842727,10.989407551273434,18.110771637517
Spherical_Pores,0.5049293981481482,5616.10107421875,7.781058421842727,10.989407551273434,18.110771637517
Spherical_Pores,0.5049293981481482,5616.1015625,7.781058421842727,10.989407551273429,18.110771637517
Spherical_Pores,0.5049293981481482,5616.10107421875,7.781058421842727,10.98940755127343,18.110771637517
Spherical_Pores,0.5254427083333333,6198.42431640625,8.779154982072178,11.241004811266972,18.110771637517
Spherical_Pores,0.5254427083333333,6198.42431640625,8.779154982072178,11.241004811266963,18.110771637517
Spherical_Pores,0.5254427083333333,6198.4248046875,8.779154982072178,11.24100481126697,18.110771637517
Spherical_Pores,0.5254427083333333,6198.4248046875,8.779154982072178,11.241004811266963,18.110771637517
Spherical_Pores,0.5415260416666666,9040.01953125,7.781058421842727,11.13545893281862,18.110771637517
